postcode,Jan-2012,Feb-2012,Mar-2012,Apr-2012,May-2012,Jun-2012,Jul-2012,Aug-2012,Sep-2012,Oct-2012,Nov-2012,Dec-2012,Total
2124,1,0,0,1,1,1,0,1,0,0,0,0,5
2125,10,7,10,12,7,5,10,13,6,1,0,0,81
2126,7,9,9,12,8,7,7,5,9,1,0,0,74
2127,12,14,14,15,12,13,8,8,4,2,0,0,102
2128,4,9,11,8,9,5,8,4,6,1,0,0,65
2129,3,0,2,1,2,1,2,0,0,0,0,0,11
2130,1,4,7,0,6,3,2,1,0,1,0,0,25
2131,15,19,19,10,9,8,14,5,10,2,0,0,111
2132,3,7,14,5,6,2,7,1,5,0,0,0,50
2133,10,15,5,7,4,6,7,5,7,3,0,0,69
2134,23,22,31,26,30,18,13,9,9,1,0,0,182
2135,28,26,29,27,25,17,41,23,22,8,0,0,246
2136,10,7,13,2,7,8,10,5,2,1,0,0,65
2137,24,29,26,20,20,12,19,9,6,1,0,0,166
2138,11,15,19,8,15,11,24,10,7,2,0,0,122
2139,0,0,1,0,0,0,0,0,0,0,0,0,1
2140,12,6,13,19,15,16,21,12,3,2,0,0,119
2141,29,38,30,36,30,14,36,22,21,2,0,0,258
2142,25,20,24,17,25,19,19,11,13,6,0,0,179
2143,9,7,6,2,6,2,2,8,4,0,0,0,46
2144,42,35,52,48,44,36,32,25,13,5,0,0,332
2145,61,46,53,41,50,28,55,36,18,5,0,0,393
2146,12,8,6,14,6,4,10,3,5,2,0,0,70
2147,19,16,24,18,13,9,18,18,9,2,0,0,146
2148,37,43,45,47,35,16,46,18,17,5,0,0,309
2150,48,49,43,57,57,21,45,23,18,7,0,0,368
2151,14,13,17,17,13,9,12,14,9,0,0,0,118
2152,7,8,9,8,4,6,12,5,5,1,0,0,65
2153,35,44,60,41,44,31,56,32,19,2,0,0,364
2154,31,35,34,41,17,13,29,14,9,3,0,0,226
2155,26,40,31,26,32,18,34,10,15,4,0,0,236
2156,10,14,13,6,8,5,7,12,3,1,0,0,79
2157,5,6,1,5,3,2,4,0,0,1,0,0,27
2158,8,5,12,12,7,6,12,4,7,2,0,0,75
2159,2,3,3,3,0,1,2,3,3,0,0,0,20
2160,23,28,30,28,23,10,27,22,9,5,0,0,205
2161,12,22,26,26,17,12,21,8,12,3,0,0,159
2162,14,15,18,16,15,12,9,7,3,1,0,0,110
2163,5,5,4,6,4,2,6,4,1,1,0,0,38
2164,27,24,18,24,16,19,22,13,10,5,0,0,178
2165,26,23,31,10,28,15,28,25,12,2,0,0,200
2166,30,30,29,34,25,25,24,20,19,3,0,0,239
2167,3,4,6,2,3,5,1,1,1,0,0,0,26
2168,12,19,15,10,13,9,9,14,3,5,0,0,109
2170,56,65,73,70,50,36,58,39,35,9,0,0,491
2171,20,14,20,15,19,9,16,11,9,0,0,0,133
2172,0,2,2,1,1,0,2,1,0,1,0,0,10
2173,5,9,11,7,8,1,6,3,4,0,0,0,54
2174,0,0,0,0,0,1,0,0,0,0,0,0,1
2175,2,4,3,2,3,0,1,1,1,0,0,0,17
2176,26,22,25,24,29,14,25,21,8,3,0,0,197
2177,3,10,7,8,9,6,8,8,2,3,0,0,64
2178,3,3,4,6,4,1,4,0,1,0,0,0,26
2179,5,1,2,7,2,2,6,3,0,2,0,0,30
2190,22,31,35,33,20,11,24,11,8,0,0,0,195
2191,2,4,7,5,3,3,4,1,4,1,0,0,34
2192,16,4,10,9,17,6,9,5,3,1,0,0,80
2193,11,9,14,9,7,4,12,3,7,1,0,0,77
2194,17,23,21,19,29,17,35,23,11,4,0,0,199
2195,30,27,22,18,12,17,16,11,3,3,0,0,159
2196,16,19,33,24,23,11,21,16,5,2,0,0,170
2197,0,5,7,7,6,7,8,5,4,0,0,0,49
2198,4,4,4,4,3,10,7,1,1,1,0,0,39
2199,12,13,18,12,9,11,9,8,6,1,0,0,99
2200,36,43,41,39,55,20,44,23,13,7,0,0,321
2203,6,7,9,4,4,5,1,6,3,2,0,0,47
2204,20,16,30,17,17,12,20,13,11,4,0,0,160
2205,7,13,13,14,11,11,4,3,5,0,0,0,81
2206,6,13,11,17,6,9,13,5,8,2,0,0,90
2207,18,14,11,20,8,6,20,15,4,0,0,0,116
2208,12,10,11,7,8,11,12,3,8,0,0,0,82
2209,7,16,9,17,9,4,8,7,4,1,0,0,82
2210,21,27,21,18,20,19,20,11,7,4,0,0,168
2211,10,12,13,11,11,9,16,4,3,1,0,0,90
2212,9,7,17,14,11,5,5,4,4,0,0,0,76
2213,7,10,6,10,11,8,12,3,6,2,0,0,75
2214,0,4,4,2,3,0,3,2,3,1,0,0,22
2216,19,21,35,16,22,15,19,9,9,3,0,0,168
2217,22,26,20,17,22,11,18,16,10,3,0,0,165
2218,14,15,18,11,14,8,14,4,6,1,0,0,105
2219,9,6,5,12,9,6,12,4,6,0,0,0,69
2220,29,27,27,21,18,26,41,21,14,3,0,0,227
2221,18,13,13,12,12,5,15,6,1,3,0,0,98
2222,9,3,7,9,8,4,7,8,2,1,0,0,58
2223,6,4,11,7,9,4,12,5,7,1,0,0,66
2224,8,14,12,4,14,9,8,7,3,2,0,0,81
2225,3,4,1,3,3,1,1,1,1,0,0,0,18
2226,2,2,4,7,4,7,7,3,3,0,0,0,39
2227,6,11,3,9,8,6,3,3,0,1,0,0,50
2228,17,20,11,12,13,7,14,7,2,2,0,0,105
2229,22,26,26,24,13,19,23,13,10,3,0,0,179
2230,14,13,30,22,16,14,27,12,4,0,0,0,152
2231,3,1,1,0,0,4,1,1,0,0,0,0,11
2232,16,23,26,16,15,7,19,7,4,0,0,0,133
2233,13,10,9,12,16,5,13,5,7,0,0,0,90
2234,22,22,25,20,16,12,22,13,8,2,0,0,162
2250,40,27,49,37,38,17,36,21,19,3,0,0,287
2251,20,16,17,16,14,10,21,14,4,0,0,0,132
2252,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,7,6,3,8,7,2,7,4,4,1,0,0,49
2257,9,13,8,7,12,4,6,2,1,1,0,0,63
2258,2,1,1,0,3,0,1,1,1,0,0,0,10
2259,17,17,23,23,17,24,28,11,4,2,0,0,166
2260,11,17,17,10,15,7,11,7,3,0,0,0,98
2261,18,17,22,30,12,13,14,13,4,8,0,0,151
2262,4,10,3,4,3,4,6,1,2,0,0,0,37
2263,9,6,9,4,12,4,6,4,2,0,0,0,56
2264,5,4,4,4,6,2,2,5,2,1,0,0,35
2265,1,4,2,2,4,1,4,1,0,0,0,0,19
2267,1,1,0,1,1,1,0,1,0,0,0,0,6
2278,0,1,1,2,1,1,0,0,0,0,0,0,6
2280,11,4,10,20,7,5,14,5,2,0,0,0,78
2281,4,8,4,3,3,1,3,3,1,0,0,0,30
2282,10,19,9,9,4,4,6,7,7,2,0,0,77
2283,7,8,14,10,6,7,9,6,5,0,0,0,72
2284,3,7,4,4,4,2,5,1,3,1,0,0,34
2285,8,11,11,13,4,6,15,9,6,0,0,0,83
2286,1,1,2,1,3,0,0,0,1,0,0,0,9
2287,12,18,13,8,9,10,11,4,9,2,0,0,96
2289,10,6,6,9,10,5,10,7,5,0,0,0,68
2290,19,14,12,18,16,11,16,8,8,3,0,0,125
2291,8,8,8,9,5,10,11,8,4,0,0,0,71
2292,4,3,4,3,0,3,4,0,2,0,0,0,23
2293,3,2,4,5,1,3,1,1,1,0,0,0,21
2294,1,2,0,0,0,1,3,1,0,0,0,0,8
2295,3,3,3,5,1,1,1,2,0,2,0,0,21
2296,0,0,1,1,0,4,0,0,2,0,0,0,8
2297,2,2,1,0,0,0,1,1,0,0,0,0,7
2298,3,2,2,4,1,3,5,1,0,0,0,0,21
2299,5,8,4,5,6,2,4,5,2,1,0,0,42
2300,21,7,10,10,12,10,21,10,1,1,0,0,103
2302,4,2,4,0,1,2,6,0,1,0,0,0,20
2303,5,8,4,7,7,8,14,4,0,1,0,0,58
2304,7,4,6,7,5,3,7,3,1,1,0,0,44
2305,11,7,1,4,4,2,5,0,1,0,0,0,35
2306,1,0,0,1,0,0,0,0,0,0,0,0,2
2307,0,1,0,2,1,0,0,0,0,0,0,0,4
2308,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,2,0,2,0,0,0,1,0,1,0,0,0,6
2312,0,0,0,0,0,1,0,1,0,1,0,0,3
2314,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,5,4,8,8,3,1,4,2,2,0,0,0,37
2316,2,1,2,4,2,0,2,0,0,0,0,0,13
2317,0,3,2,3,5,2,4,1,1,0,0,0,21
2318,5,3,3,2,2,4,1,2,2,1,0,0,25
2319,2,2,4,2,2,1,3,1,0,0,0,0,17
2320,19,16,25,21,26,17,20,13,4,3,0,0,164
2321,6,3,6,5,8,5,8,2,2,0,0,0,45
2322,9,9,14,14,10,3,6,7,3,2,0,0,77
2323,11,14,5,3,7,8,10,7,3,1,0,0,69
2324,4,12,13,13,10,9,7,1,4,0,0,0,73
2325,11,11,8,10,3,4,10,5,0,1,0,0,63
2326,2,3,3,3,3,2,1,3,0,0,0,0,20
2327,1,3,1,2,1,1,2,0,0,0,0,0,11
2328,1,1,1,0,0,2,2,0,0,0,0,0,7
2329,1,0,1,2,1,1,2,1,0,1,0,0,10
2330,16,17,9,20,13,11,13,5,3,2,0,0,109
2331,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,11,5,6,3,8,3,6,4,4,1,0,0,51
2334,1,1,1,1,0,0,1,0,1,0,0,0,6
2335,3,1,4,1,1,4,4,2,0,0,0,0,20
2336,2,0,0,1,1,0,1,0,2,0,0,0,7
2337,12,7,7,6,7,4,8,1,1,2,0,0,55
2338,2,0,1,1,0,0,2,1,0,0,0,0,7
2339,0,0,1,1,0,0,2,0,0,1,0,0,5
2340,19,19,28,19,19,21,28,16,5,5,0,0,179
2341,0,0,0,1,0,0,2,0,0,0,0,0,3
2342,1,0,0,0,1,0,2,0,0,0,0,0,4
2343,6,0,5,2,3,0,6,3,0,1,0,0,26
2344,1,0,1,0,0,0,0,0,0,0,0,0,2
2345,1,0,0,0,0,0,1,1,0,0,0,0,3
2346,2,0,1,4,0,0,2,1,2,0,0,0,12
2347,3,1,2,0,1,0,2,0,0,0,0,0,9
2348,0,0,0,1,0,0,0,0,0,0,0,0,1
2350,15,12,6,11,13,4,24,6,3,1,0,0,95
2351,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,3,2,2,1,2,0,0,0,0,1,0,0,11
2353,0,1,1,0,0,0,0,2,0,0,0,0,4
2354,4,0,4,1,2,3,9,2,0,0,0,0,25
2355,1,1,1,0,0,0,1,0,0,0,0,0,4
2356,0,0,1,0,0,0,0,0,0,0,0,0,1
2357,2,0,3,2,3,0,2,3,0,0,0,0,15
2358,2,1,4,1,0,0,3,1,2,0,0,0,14
2359,0,1,0,1,0,0,1,1,0,0,0,0,4
2360,13,6,1,7,5,3,13,1,1,0,0,0,50
2361,0,0,0,0,2,0,1,0,0,0,0,0,3
2365,3,1,0,3,0,1,4,0,1,0,0,0,13
2369,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,6,2,3,6,1,4,5,1,1,0,0,0,29
2371,0,0,0,2,1,0,1,0,0,0,0,0,4
2372,2,1,3,3,4,0,7,1,1,1,0,0,23
2379,1,0,0,0,0,0,0,0,0,0,0,0,1
2380,5,2,7,3,6,9,10,5,0,0,0,0,47
2381,1,1,1,2,4,0,2,0,0,0,0,0,11
2382,2,1,0,0,1,0,1,0,0,0,0,0,5
2386,0,0,1,0,0,0,0,0,0,0,0,0,1
2387,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,1,1,1,2,0,2,6,2,1,0,0,0,16
2390,8,4,2,3,4,6,5,4,1,0,0,0,37
2395,0,1,0,0,0,0,1,1,0,0,0,0,3
2396,0,0,0,1,0,0,0,0,2,0,0,0,3
2397,0,1,1,0,0,0,0,1,0,0,0,0,3
2398,1,0,0,0,0,1,0,0,0,0,0,0,2
2399,1,1,0,1,0,0,1,0,0,0,0,0,4
2400,14,4,6,8,7,6,6,5,4,0,0,0,60
2401,1,0,0,1,1,0,2,0,0,0,0,0,5
2402,1,1,2,1,0,1,1,0,0,0,0,0,7
2403,1,0,0,0,1,0,1,0,0,0,0,0,3
2404,2,0,1,2,1,1,2,0,0,0,0,0,9
2405,0,2,0,0,0,0,2,2,0,0,0,0,6
2406,2,11,0,2,0,0,4,0,0,0,0,0,19
2408,0,0,0,1,0,0,0,0,0,0,0,0,1
2409,0,0,0,3,0,0,1,0,1,0,0,0,5
2410,0,1,0,0,0,0,0,0,0,0,0,0,1
2411,0,0,0,1,0,0,0,0,0,0,0,0,1
2415,1,1,0,1,1,0,0,0,0,0,0,0,4
2420,1,1,0,0,1,2,2,0,1,0,0,0,8
2421,1,0,0,2,3,1,1,0,0,0,0,0,8
2422,3,1,1,3,0,2,2,3,0,0,0,0,15
2423,0,3,1,1,0,0,2,1,0,0,0,0,8
2424,0,0,0,0,0,0,1,0,0,0,0,0,1
2425,0,0,0,1,0,1,0,1,0,0,0,0,3
2426,0,1,0,0,0,0,2,0,0,1,0,0,4
2427,1,0,1,0,0,0,1,0,1,0,0,0,4
2428,4,2,10,2,6,5,13,6,2,0,0,0,50
2429,5,1,4,4,2,3,4,2,0,0,0,0,25
2430,10,17,11,9,14,8,18,3,5,1,0,0,96
2431,0,1,1,2,2,1,3,1,2,0,0,0,13
2439,1,1,1,0,0,0,0,0,1,0,0,0,4
2440,7,7,5,3,4,2,14,5,0,0,0,0,47
2441,4,0,2,1,1,1,7,1,1,0,0,0,18
2442,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,5,1,2,6,2,2,6,3,0,1,0,0,28
2444,19,15,24,18,18,16,25,11,5,2,0,0,153
2445,4,1,0,2,3,1,1,1,2,0,0,0,15
2446,4,4,4,4,7,5,9,2,0,1,0,0,40
2447,3,1,6,2,3,3,5,2,1,2,0,0,28
2448,0,2,1,1,0,3,2,1,0,0,0,0,10
2449,1,1,1,1,0,1,1,0,0,0,0,0,6
2450,14,12,14,25,20,13,32,17,3,1,0,0,151
2452,7,4,7,7,3,4,2,2,1,0,0,0,37
2453,3,0,1,0,2,0,2,1,1,2,0,0,12
2454,3,3,1,5,5,1,3,2,0,1,0,0,24
2455,1,0,2,3,0,0,1,0,1,0,0,0,8
2456,6,6,5,3,4,4,6,3,2,2,0,0,41
2460,9,10,8,13,5,7,12,0,7,1,0,0,72
2462,1,1,1,0,0,0,1,1,1,0,0,0,6
2463,2,2,2,5,6,0,2,1,0,0,0,0,20
2464,0,4,1,4,1,3,5,0,6,0,0,0,24
2465,1,0,0,0,0,0,0,0,0,0,0,0,1
2466,2,1,1,0,0,1,0,0,0,0,0,0,5
2469,3,0,0,2,0,2,4,1,2,0,0,0,14
2470,5,7,7,6,3,2,6,1,1,1,0,0,39
2471,2,0,1,0,1,0,1,0,0,0,0,0,5
2472,0,0,0,0,0,0,1,0,0,0,0,0,1
2473,0,2,0,0,1,1,1,0,0,0,0,0,5
2474,1,1,1,3,2,0,8,2,3,0,0,0,21
2475,0,0,0,1,0,0,2,0,0,0,0,0,3
2476,0,0,0,0,0,0,1,0,0,0,0,0,1
2477,9,5,1,5,3,3,7,1,1,0,0,0,35
2478,9,6,14,21,11,7,16,10,3,1,0,0,98
2479,7,1,2,3,1,2,3,1,1,1,0,0,22
2480,24,23,16,17,13,13,24,6,3,2,0,0,141
2481,10,7,14,10,10,3,13,4,5,4,0,0,80
2482,2,1,5,4,0,1,3,0,0,1,0,0,17
2483,5,3,3,2,4,2,3,7,1,0,0,0,30
2484,11,14,11,7,7,12,14,11,6,1,0,0,94
2485,5,12,7,7,8,4,3,5,0,1,0,0,52
2486,7,10,20,11,7,3,10,8,3,2,0,0,81
2487,10,8,10,7,11,4,2,5,9,0,0,0,66
2488,0,3,1,0,1,1,3,1,1,0,0,0,11
2489,3,5,0,4,1,0,3,2,2,0,0,0,20
2490,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,18,20,27,22,26,16,22,22,6,3,0,0,182
2502,3,2,9,3,7,1,2,4,2,0,0,0,33
2505,0,2,1,0,1,0,2,0,0,0,0,0,6
2506,4,1,1,0,0,1,1,0,0,0,0,0,8
2508,3,5,4,8,5,4,1,2,1,1,0,0,34
2515,6,6,8,8,4,11,2,4,2,1,0,0,52
2516,1,6,3,1,2,1,7,2,0,1,0,0,24
2517,4,8,7,4,4,1,3,2,1,0,0,0,34
2518,8,5,4,3,6,3,6,6,3,0,0,0,44
2519,10,4,4,4,6,5,4,0,2,1,0,0,40
2520,0,0,0,0,1,0,0,0,0,0,0,0,1
2522,0,1,0,0,1,0,0,0,0,0,0,0,2
2525,3,8,2,2,3,0,3,2,1,0,0,0,24
2526,6,7,9,7,6,5,9,2,2,1,0,0,54
2527,5,2,7,9,8,3,6,9,0,0,0,0,49
2528,11,5,5,8,3,7,6,1,3,0,0,0,49
2529,11,6,10,8,10,8,6,5,0,1,0,0,65
2530,6,8,6,8,10,9,6,5,8,0,0,0,66
2533,9,2,9,3,5,1,10,0,2,1,0,0,42
2534,5,2,1,2,0,0,3,2,2,1,0,0,18
2535,4,5,3,2,2,2,6,3,2,1,0,0,30
2536,9,5,8,8,6,2,11,4,4,0,0,0,57
2537,5,3,1,3,3,0,8,1,2,1,0,0,27
2538,1,0,2,1,0,1,2,0,1,0,0,0,8
2539,5,9,7,8,5,5,13,3,1,2,0,0,58
2540,15,14,16,11,10,7,19,3,5,3,0,0,103
2541,3,15,6,12,9,7,13,5,7,0,0,0,77
2545,0,1,0,0,0,0,0,0,1,0,0,0,2
2546,3,2,3,3,2,6,4,3,0,0,0,0,26
2548,1,3,1,4,2,0,9,2,1,0,0,0,23
2549,0,2,0,0,1,1,3,1,1,0,0,0,9
2550,9,5,7,3,5,3,12,2,1,1,0,0,48
2551,2,0,2,2,2,0,4,0,1,0,0,0,13
2555,0,0,1,1,1,0,0,1,0,0,0,0,4
2556,0,2,2,3,2,1,1,2,2,2,0,0,17
2557,3,3,1,5,3,2,2,5,4,0,0,0,28
2558,7,4,4,3,4,0,2,3,1,0,0,0,28
2559,0,1,0,0,0,0,0,0,1,0,0,0,2
2560,23,32,30,25,39,21,31,19,13,4,0,0,237
2563,0,2,0,0,0,0,0,0,0,0,0,0,2
2564,4,5,4,4,4,2,2,2,5,1,0,0,33
2565,9,10,18,6,11,12,5,8,4,1,0,0,84
2566,17,7,10,13,12,8,6,4,5,1,0,0,83
2567,24,28,17,21,31,9,22,16,11,6,0,0,185
2568,0,1,1,0,0,1,1,1,0,0,0,0,5
2569,1,0,1,0,0,1,1,0,1,0,0,0,5
2570,11,24,15,13,17,12,15,12,6,4,0,0,129
2571,3,4,6,5,5,3,8,2,3,0,0,0,39
2572,3,2,0,2,2,0,1,2,2,0,0,0,14
2573,0,1,2,2,1,2,2,0,1,0,0,0,11
2574,0,0,2,3,5,1,0,1,1,0,0,0,13
2575,10,6,6,7,3,6,9,2,3,0,0,0,52
2576,9,13,9,9,9,5,11,2,1,4,0,0,72
2577,11,5,5,12,10,5,8,5,4,0,0,0,65
2578,2,1,1,2,2,0,0,0,0,0,0,0,8
2579,5,1,0,1,3,2,0,0,1,0,0,0,13
2580,15,12,13,9,9,7,15,5,2,4,0,0,91
2581,1,2,1,2,2,3,2,0,0,0,0,0,13
2582,6,3,5,16,4,9,12,4,2,1,0,0,62
2583,2,2,0,2,0,1,12,0,0,0,0,0,19
2584,2,0,1,0,0,0,0,0,0,0,0,0,3
2585,0,0,0,0,1,0,1,0,0,0,0,0,2
2586,2,2,1,1,3,1,5,2,0,1,0,0,18
2587,1,1,0,5,2,2,2,1,0,0,0,0,14
2588,1,0,0,0,0,0,0,0,0,0,0,0,1
2590,7,2,3,2,5,2,4,0,1,2,0,0,28
2594,7,2,4,5,7,2,6,3,5,0,0,0,41
2600,8,9,11,8,9,9,6,2,5,0,0,0,67
2601,5,8,9,7,3,1,4,5,3,0,0,0,45
2602,8,13,20,12,6,8,14,10,6,1,0,0,98
2603,7,6,3,9,2,7,4,1,1,1,0,0,41
2604,3,4,21,14,12,5,5,3,2,1,0,0,70
2605,7,5,7,4,1,3,5,7,1,1,0,0,41
2606,7,16,9,9,8,7,7,1,3,1,0,0,68
2607,4,9,3,3,4,3,3,0,4,0,0,0,33
2608,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,7,7,8,9,6,6,13,4,2,1,0,0,63
2610,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,10,15,12,9,6,5,14,5,1,0,0,0,77
2612,7,6,11,8,10,3,8,10,6,2,0,0,71
2614,6,9,8,11,10,6,7,2,4,1,0,0,64
2615,19,12,30,18,10,12,17,7,4,3,0,0,132
2616,1,1,0,1,0,1,0,0,0,0,0,0,4
2617,12,15,23,20,15,14,19,7,9,2,0,0,136
2618,1,0,1,3,5,1,0,0,0,0,0,0,11
2619,2,2,1,9,2,6,3,1,2,1,0,0,29
2620,21,24,20,24,15,16,18,13,7,4,0,0,162
2621,4,4,4,3,2,1,4,2,1,0,0,0,25
2622,2,2,0,4,2,1,2,1,1,0,0,0,15
2623,1,0,0,0,0,0,0,0,0,0,0,0,1
2624,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,0,0,1,0,1,1,0,0,1,0,0,0,4
2626,0,0,0,0,0,2,0,0,0,0,0,0,2
2627,3,2,0,5,0,2,2,1,0,0,0,0,15
2628,2,1,0,2,2,1,2,1,0,0,0,0,11
2629,1,0,0,0,0,0,0,0,0,0,0,0,1
2630,1,3,1,2,2,1,10,1,1,0,0,0,22
2631,0,0,0,0,0,1,2,0,0,0,0,0,3
2632,1,0,3,1,0,2,1,1,0,0,0,0,9
2633,1,0,0,1,0,0,0,0,0,0,0,0,2
2640,25,23,17,19,16,12,28,8,3,0,0,0,151
2641,4,3,8,8,3,3,8,3,1,2,0,0,43
2642,3,4,2,3,1,3,6,1,1,0,0,0,24
2643,2,0,0,1,1,2,1,1,0,0,0,0,8
2644,1,2,3,2,0,2,0,4,0,0,0,0,14
2645,2,0,1,0,1,0,1,0,0,0,0,0,5
2646,3,0,3,2,4,0,7,1,0,0,0,0,20
2647,1,1,2,2,1,1,0,1,0,1,0,0,10
2648,4,1,0,2,2,0,2,0,0,0,0,0,11
2649,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,32,27,23,27,26,19,40,14,9,3,0,0,220
2651,1,0,0,0,0,1,2,1,0,0,0,0,5
2652,2,1,3,3,1,0,8,4,1,0,0,0,23
2653,0,3,0,3,2,0,5,1,0,0,0,0,14
2655,0,0,1,0,1,1,1,0,0,0,0,0,4
2656,2,0,0,1,1,2,3,0,0,0,0,0,9
2658,1,1,1,0,0,0,2,0,0,0,0,0,5
2659,0,0,1,0,0,1,2,1,0,0,0,0,5
2660,2,0,1,1,0,0,3,1,0,0,0,0,8
2661,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,3,5,1,3,4,0,1,1,3,0,0,0,21
2665,2,1,0,1,0,0,4,1,1,0,0,0,10
2666,7,2,1,3,3,2,4,0,0,0,0,0,22
2668,1,0,0,0,0,0,0,1,0,0,0,0,2
2669,0,0,0,0,3,0,0,0,0,0,0,0,3
2671,1,0,0,2,1,2,1,4,4,0,0,0,15
2672,2,0,0,0,1,2,2,0,0,0,0,0,7
2675,2,1,1,0,0,0,1,1,0,0,0,0,6
2678,0,0,0,0,0,0,1,0,0,0,0,0,1
2680,17,20,11,14,21,7,12,9,11,1,0,0,123
2681,0,1,0,0,2,1,4,0,0,1,0,0,9
2700,4,1,1,2,2,2,1,1,0,0,0,0,14
2701,3,1,1,0,1,0,2,0,0,0,0,0,8
2702,0,0,0,0,0,0,1,0,0,0,0,0,1
2703,0,0,0,2,0,0,1,0,1,0,0,0,4
2705,6,4,2,5,5,2,7,3,6,1,0,0,41
2706,1,0,0,0,1,0,1,0,0,0,0,0,3
2707,2,0,0,1,2,0,3,0,1,0,0,0,9
2708,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,4,5,6,7,4,2,8,2,3,2,0,0,43
2711,2,3,0,2,2,1,4,0,0,0,0,0,14
2712,0,0,0,0,1,0,0,0,1,0,0,0,2
2713,3,0,3,2,2,1,4,3,0,0,0,0,18
2714,0,1,1,3,1,1,2,1,0,1,0,0,11
2715,0,1,0,0,0,0,3,1,0,0,0,0,5
2716,0,0,0,2,0,0,1,0,0,0,0,0,3
2717,0,0,0,2,0,1,1,0,0,0,0,0,4
2720,3,2,2,2,3,3,5,2,1,0,0,0,23
2721,1,0,0,0,0,0,1,0,0,0,0,0,2
2722,0,3,1,3,1,2,2,1,1,0,0,0,14
2725,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,0,1,0,0,0,0,2,0,0,0,0,0,3
2727,0,0,0,0,0,0,1,0,0,0,0,0,1
2729,1,3,0,2,0,2,1,0,0,0,0,0,9
2730,1,0,0,1,0,0,0,0,0,1,0,0,3
2731,0,0,2,6,0,2,7,3,1,0,0,0,21
2732,0,0,2,1,2,1,1,0,1,0,0,0,8
2733,0,0,0,1,0,0,0,0,0,0,0,0,1
2734,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,1,0,0,0,0,0,1,0,0,0,0,0,2
2736,0,1,0,0,0,0,0,0,0,0,0,0,1
2737,0,1,1,0,1,1,1,1,0,0,0,0,6
2738,0,4,2,1,0,3,0,0,1,0,0,0,11
2739,1,1,1,0,0,0,0,1,2,1,0,0,7
2745,12,17,14,14,13,7,14,2,10,0,0,0,103
2747,12,11,15,11,11,11,15,6,5,1,0,0,98
2748,1,1,0,3,2,1,1,1,1,0,0,0,11
2749,9,9,11,5,2,3,7,7,4,1,0,0,58
2750,17,31,25,19,24,15,22,17,14,3,0,0,187
2751,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,1,4,5,2,4,6,2,2,0,1,0,0,27
2753,5,10,7,7,13,6,6,5,4,1,0,0,64
2754,1,2,1,0,0,1,4,1,2,1,0,0,13
2755,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,24,23,16,16,21,17,17,9,12,0,0,0,155
2757,0,0,0,0,4,0,1,0,1,1,0,0,7
2758,6,5,7,6,6,2,2,3,1,1,0,0,39
2759,8,10,10,12,13,6,8,3,6,0,0,0,76
2760,21,13,13,8,13,11,19,6,1,0,0,0,105
2761,13,12,16,8,11,4,5,0,4,2,0,0,75
2762,3,3,2,2,2,0,2,1,0,0,0,0,15
2763,9,6,19,17,13,10,12,11,6,4,0,0,107
2765,9,13,11,7,9,9,8,7,3,2,0,0,78
2766,7,3,9,5,7,2,11,1,0,3,0,0,48
2767,7,7,4,4,14,4,6,6,0,1,0,0,53
2768,18,15,15,25,11,9,13,8,7,3,0,0,124
2769,4,3,4,1,4,0,2,2,1,0,0,0,21
2770,21,19,17,21,18,11,16,11,6,3,0,0,143
2773,1,1,1,3,3,3,2,0,1,0,0,0,15
2774,1,9,4,8,5,5,7,2,1,0,0,0,42
2775,0,0,2,0,0,0,1,0,0,0,0,0,3
2776,0,1,0,0,5,0,1,1,0,0,0,0,8
2777,5,6,6,4,5,4,5,4,1,0,0,0,40
2778,0,0,1,0,0,0,1,0,1,0,0,0,3
2779,3,2,1,2,1,0,2,0,0,1,0,0,12
2780,5,3,2,8,5,8,8,4,1,1,0,0,45
2782,2,1,2,7,0,1,0,2,2,1,0,0,18
2783,0,1,0,2,1,0,0,0,0,0,0,0,4
2784,0,1,3,0,0,0,2,0,0,0,0,0,6
2785,2,0,1,1,1,1,3,1,0,0,0,0,10
2786,1,0,0,0,0,0,0,0,0,0,0,0,1
2787,3,1,1,3,1,1,7,1,1,0,0,0,19
2790,4,7,9,8,4,3,6,1,2,1,0,0,45
2791,0,0,0,0,1,0,0,0,0,0,0,0,1
