postcode,Jan-2011,Feb-2011,Mar-2011,Apr-2011,May-2011,Jun-2011,Jul-2011,Aug-2011,Sep-2011,Oct-2011,Nov-2011,Dec-2011,Total
2124,1,3,0,0,1,1,1,0,2,1,0,0,10
2125,6,7,16,11,16,11,13,14,13,12,8,11,138
2126,10,17,11,12,7,10,22,9,4,9,10,9,130
2127,12,14,10,15,14,10,24,11,12,21,9,7,159
2128,11,7,6,8,10,8,10,7,4,13,11,5,100
2129,0,1,2,0,1,3,0,2,2,1,1,0,13
2130,0,6,5,7,4,5,3,2,1,8,2,4,47
2131,12,12,17,26,21,18,26,20,17,13,19,4,205
2132,9,13,9,6,7,6,15,6,10,7,6,3,97
2133,5,8,10,6,7,4,13,7,4,9,8,2,83
2134,23,17,24,19,27,18,38,24,27,21,18,8,264
2135,45,36,35,35,41,36,48,48,32,32,31,25,444
2136,7,9,4,15,8,8,17,11,9,8,4,5,105
2137,18,34,32,27,23,26,40,30,31,31,22,9,323
2138,18,14,24,14,11,14,33,21,16,29,20,12,226
2139,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,20,18,20,21,14,10,59,20,20,15,15,14,246
2141,32,25,41,34,30,42,40,29,30,25,17,28,373
2142,18,23,26,18,20,22,33,24,31,24,18,18,275
2143,6,4,6,4,9,9,9,5,7,8,11,8,86
2144,49,38,47,43,73,36,76,39,42,46,38,29,556
2145,52,44,65,65,60,57,106,63,60,51,42,29,694
2146,10,2,11,13,5,6,17,4,7,11,9,9,104
2147,17,12,16,19,18,33,33,16,16,20,20,9,229
2148,44,32,48,33,54,42,63,36,28,41,50,26,497
2150,47,53,62,44,62,59,96,51,55,65,52,41,687
2151,16,11,11,17,26,27,28,13,15,15,14,9,202
2152,7,4,5,8,7,7,9,12,8,7,9,6,89
2153,37,38,58,48,43,46,80,56,53,46,49,15,569
2154,31,31,41,39,33,41,57,34,23,32,24,17,403
2155,22,38,28,46,30,33,49,20,26,30,22,21,365
2156,13,8,19,12,12,14,17,7,12,14,10,3,141
2157,4,2,3,1,3,5,8,1,0,6,4,2,39
2158,7,10,9,9,4,13,16,4,14,11,8,10,115
2159,1,4,2,7,5,7,9,4,5,6,1,1,52
2160,26,32,38,23,24,19,29,30,28,34,33,11,327
2161,20,21,30,17,23,21,27,21,21,27,26,11,265
2162,12,10,7,9,18,9,20,9,6,14,17,4,135
2163,3,9,4,5,10,5,11,3,7,4,5,1,67
2164,18,16,24,22,19,26,57,29,29,25,27,23,315
2165,37,18,20,24,22,20,51,26,21,29,26,11,305
2166,21,30,48,28,25,24,59,39,21,39,27,27,388
2167,5,0,3,3,3,2,9,2,3,1,4,3,38
2168,15,10,21,26,14,15,33,19,18,14,19,10,214
2170,59,61,89,54,71,57,108,68,69,62,63,32,793
2171,16,12,16,22,20,21,26,19,11,23,13,8,207
2172,0,3,0,1,2,0,0,4,2,0,3,0,15
2173,5,6,6,0,8,5,9,5,4,4,6,3,61
2174,0,2,0,0,1,1,2,0,0,0,1,1,8
2175,2,2,3,1,3,3,1,1,1,3,2,1,23
2176,27,26,22,24,20,31,52,39,25,35,20,17,338
2177,8,5,6,4,6,1,10,8,9,8,10,4,79
2178,2,6,4,4,2,4,7,8,4,6,2,5,54
2179,4,2,0,10,7,5,11,1,3,3,5,2,53
2190,21,18,21,23,28,21,36,31,15,33,27,21,295
2191,6,7,8,6,4,2,7,3,3,8,4,4,62
2192,11,13,16,10,8,16,18,8,8,15,9,3,135
2193,14,8,17,26,15,8,23,9,12,4,9,9,154
2194,25,22,33,27,37,26,47,32,23,34,27,20,353
2195,17,17,21,24,28,17,39,28,19,17,22,9,258
2196,17,26,33,19,19,26,38,23,23,16,13,12,265
2197,2,3,5,3,3,7,7,3,4,9,4,2,52
2198,4,8,10,3,5,3,13,1,2,7,9,0,65
2199,9,14,12,10,13,13,30,15,6,13,5,9,149
2200,39,46,46,39,44,49,69,46,37,39,44,29,527
2203,9,7,13,7,13,8,17,16,7,7,5,3,112
2204,15,19,27,18,33,23,32,25,32,21,15,14,274
2205,12,9,11,10,13,9,27,14,14,14,12,5,150
2206,11,10,9,9,14,13,23,13,13,14,13,9,151
2207,21,15,12,22,18,13,32,20,13,15,14,6,201
2208,14,5,9,8,12,10,16,11,4,14,9,0,112
2209,6,10,12,10,14,11,20,14,16,13,12,7,145
2210,13,13,17,27,21,27,35,26,14,26,24,9,252
2211,11,8,14,7,9,11,16,13,11,8,11,7,126
2212,9,11,22,4,10,9,14,10,8,12,10,6,125
2213,8,10,9,7,9,11,19,7,15,6,11,3,115
2214,2,0,6,2,2,8,6,3,1,4,2,3,39
2216,18,27,28,37,26,26,50,21,18,34,27,7,319
2217,13,19,31,26,24,16,29,19,21,29,26,21,274
2218,12,12,10,18,20,11,24,17,10,18,11,6,169
2219,1,9,6,6,13,10,15,10,8,10,7,3,98
2220,29,29,35,38,34,33,57,32,39,41,34,18,419
2221,12,10,16,17,18,12,14,11,10,13,12,5,150
2222,9,3,10,5,8,5,11,4,10,4,4,7,80
2223,13,14,7,10,12,16,21,11,9,6,7,4,130
2224,5,6,14,19,13,15,20,11,6,11,7,5,132
2225,5,2,3,1,1,2,6,2,3,0,4,0,29
2226,8,3,3,3,11,7,3,4,7,6,13,1,69
2227,10,4,6,10,3,7,13,5,6,11,8,4,87
2228,19,14,16,5,17,13,26,13,14,13,10,6,166
2229,13,28,27,19,24,22,31,24,9,29,22,9,257
2230,27,24,23,16,21,11,37,20,16,16,15,9,235
2231,2,2,1,1,2,2,4,3,1,1,0,1,20
2232,16,16,16,25,26,10,36,18,15,17,16,14,225
2233,11,17,13,14,22,14,10,16,11,11,13,5,157
2234,10,5,16,16,15,25,33,22,14,20,24,11,211
2250,47,39,42,38,32,41,47,34,35,32,26,17,430
2251,17,15,12,13,9,5,22,14,16,12,9,8,152
2252,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,7,8,8,8,3,5,10,7,4,4,1,2,67
2257,8,12,8,15,13,8,20,9,12,6,11,5,127
2258,1,3,1,1,1,1,7,6,4,1,2,1,29
2259,30,22,27,24,31,24,39,27,13,23,27,5,292
2260,11,12,15,8,13,19,15,8,5,18,5,6,135
2261,23,22,19,21,8,16,30,19,16,26,18,10,228
2262,6,4,3,2,2,4,9,1,4,5,6,4,50
2263,11,7,7,10,7,4,14,9,8,2,11,5,95
2264,8,3,6,9,3,3,10,1,2,9,2,1,57
2265,1,2,2,2,1,1,3,4,3,3,3,0,25
2267,2,2,1,1,1,2,1,0,1,1,0,2,14
2278,0,1,2,2,0,0,1,2,1,1,0,0,10
2280,12,14,9,10,14,15,18,12,15,11,11,10,151
2281,3,2,8,4,1,5,8,5,5,6,4,3,54
2282,13,9,17,11,11,11,21,11,16,12,10,7,149
2283,7,17,5,8,3,11,17,11,5,6,3,3,96
2284,5,2,8,6,5,2,6,5,4,6,4,2,55
2285,11,8,10,7,9,11,17,8,9,10,6,3,109
2286,2,0,0,0,1,2,2,1,1,0,1,0,10
2287,8,15,10,7,10,8,20,6,7,9,3,4,107
2289,10,2,3,8,7,18,10,6,9,7,6,9,95
2290,16,17,14,18,16,14,24,12,11,15,12,6,175
2291,9,4,6,11,9,7,9,8,7,7,10,4,91
2292,5,4,4,0,2,2,5,2,1,1,0,2,28
2293,3,2,2,4,2,0,4,2,1,0,2,2,24
2294,2,4,1,0,0,1,1,0,0,3,1,0,13
2295,2,2,0,1,0,1,0,0,3,3,6,0,18
2296,0,1,2,1,0,2,3,1,1,1,2,2,16
2297,2,0,2,2,0,0,0,0,1,1,0,0,8
2298,1,2,4,6,5,4,2,2,6,3,0,2,37
2299,5,10,5,5,5,2,6,4,3,3,9,5,62
2300,12,10,19,19,19,13,23,10,16,12,13,6,172
2302,3,3,3,4,3,0,4,0,2,1,2,2,27
2303,10,3,7,7,7,10,10,10,4,8,5,4,85
2304,6,9,9,6,9,9,15,7,5,7,4,9,95
2305,12,5,6,9,4,3,6,5,3,5,4,1,63
2306,0,0,0,0,1,1,0,0,1,0,0,0,3
2307,1,0,0,1,2,1,1,2,0,1,1,1,11
2308,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,0,1,0,0,0,0,0,0,1,0,2,0,4
2312,1,0,3,1,0,2,2,0,1,2,1,0,13
2314,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,5,1,4,6,4,5,10,2,7,5,8,1,58
2316,4,2,2,1,5,3,5,5,4,3,2,1,37
2317,2,1,3,2,0,0,4,3,1,2,3,4,25
2318,1,3,4,0,2,1,8,2,4,3,3,0,31
2319,0,2,1,1,2,3,5,5,1,4,0,0,24
2320,15,23,22,14,25,17,31,23,17,16,15,8,226
2321,5,3,6,3,9,9,9,2,5,5,7,3,66
2322,12,4,8,10,9,7,13,10,8,15,7,2,105
2323,10,12,14,10,10,12,15,10,8,7,6,5,119
2324,9,4,8,3,8,12,16,10,5,10,7,7,99
2325,10,9,12,6,7,9,15,13,10,5,9,3,108
2326,3,2,2,5,3,0,3,2,3,2,0,1,26
2327,1,4,3,0,5,2,3,1,2,1,3,1,26
2328,1,0,2,0,1,1,1,1,0,1,3,1,12
2329,3,0,1,2,0,1,7,2,1,1,1,1,20
2330,7,9,6,14,15,15,17,11,8,10,13,8,133
2331,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,6,3,6,10,7,5,13,2,1,6,5,4,68
2334,1,3,1,0,2,1,0,0,0,4,3,3,18
2335,5,5,5,3,1,4,4,2,4,3,2,1,39
2336,3,0,1,2,2,3,1,0,1,1,0,0,14
2337,15,10,22,7,6,13,15,17,9,15,6,3,138
2338,1,0,1,1,3,0,2,0,0,1,0,0,9
2339,0,0,0,1,0,0,3,1,0,1,0,0,6
2340,29,23,19,29,17,25,41,24,16,26,19,10,278
2341,0,0,2,0,0,1,1,0,0,1,1,0,6
2342,0,0,0,1,0,1,1,1,0,1,1,0,6
2343,7,1,1,1,2,1,7,3,3,1,3,1,31
2344,0,0,0,1,1,1,1,0,0,0,0,0,4
2345,0,0,1,1,0,0,2,0,2,0,0,1,7
2346,2,1,0,3,1,0,4,0,1,0,2,0,14
2347,1,1,0,1,1,1,2,0,0,1,0,0,8
2348,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,12,14,13,14,16,11,28,7,12,6,7,7,147
2351,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,0,1,0,1,0,0,1,1,0,0,0,0,4
2353,2,0,0,0,0,0,0,1,0,0,2,0,5
2354,3,1,2,2,5,2,5,0,3,1,0,1,25
2355,0,0,2,0,0,0,1,0,0,1,0,0,4
2356,0,0,0,1,0,0,0,0,0,0,0,0,1
2357,0,0,2,0,1,2,5,2,4,2,2,2,22
2358,1,3,1,2,1,1,5,1,2,1,0,0,18
2359,0,0,0,1,0,1,1,0,0,0,0,0,3
2360,8,7,7,8,5,3,23,2,3,4,6,4,80
2361,0,0,0,0,1,0,1,0,1,0,0,0,3
2365,10,1,4,1,5,3,10,1,0,3,1,0,39
2369,1,0,1,0,0,0,0,0,0,2,1,0,5
2370,3,5,1,2,3,5,16,3,2,6,2,1,49
2371,2,0,0,0,0,0,2,0,0,0,1,1,6
2372,7,2,2,3,1,1,4,0,1,0,2,4,27
2379,0,0,0,0,1,0,0,0,0,0,0,0,1
2380,8,5,9,6,9,5,14,2,4,5,10,0,77
2381,1,0,0,0,0,0,0,1,3,1,2,1,9
2382,0,1,2,1,1,1,1,1,0,1,1,0,10
2386,0,0,0,0,0,0,3,0,0,0,0,0,3
2387,0,0,1,0,0,0,0,0,0,0,0,0,1
2388,4,2,3,4,0,3,7,4,0,1,0,0,28
2390,3,6,5,6,4,7,12,4,2,6,0,4,59
2395,1,0,1,0,0,1,2,0,0,0,0,0,5
2396,1,0,1,2,1,1,1,0,0,1,0,0,8
2397,1,0,0,1,0,0,1,0,1,1,0,0,5
2398,1,0,0,0,0,0,0,0,0,0,0,0,1
2399,0,0,2,3,0,0,1,0,1,0,0,0,7
2400,16,1,3,11,4,7,23,10,2,7,2,3,89
2401,1,1,1,0,0,0,2,0,1,1,0,0,7
2402,0,1,2,0,2,0,3,1,0,1,0,1,11
2403,0,0,2,0,0,0,0,0,0,1,0,0,3
2404,1,1,0,0,1,1,0,0,0,1,1,2,8
2405,0,0,0,1,0,0,3,2,0,2,0,0,8
2406,3,2,0,2,2,1,1,1,1,0,0,0,13
2408,1,0,0,0,1,0,1,0,1,0,0,0,4
2409,1,0,0,0,0,0,1,0,0,0,0,0,2
2410,1,0,0,0,0,0,0,0,0,0,0,0,1
2411,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,0,0,0,0,0,0,1,0,0,0,0,0,1
2420,4,0,1,1,0,2,3,1,0,1,3,0,16
2421,0,2,0,0,1,0,4,1,0,3,1,0,12
2422,3,0,5,2,4,3,4,0,2,1,0,0,24
2423,4,0,1,2,1,1,2,1,0,0,2,1,15
2424,0,0,0,0,0,0,1,0,1,0,0,0,2
2425,3,0,1,3,1,0,0,3,2,0,1,1,15
2426,0,0,0,0,0,0,0,0,1,0,0,0,1
2427,1,0,0,3,0,1,1,1,0,1,0,0,8
2428,8,8,7,2,5,8,20,3,7,4,5,1,78
2429,5,1,0,7,0,4,4,1,1,7,0,6,36
2430,8,2,16,5,6,16,26,14,10,11,8,4,126
2431,0,0,1,0,2,5,5,1,2,4,1,1,22
2439,2,0,1,2,1,4,0,1,0,0,2,0,13
2440,7,9,8,4,3,4,12,6,5,5,5,0,68
2441,2,1,1,1,2,3,8,2,4,3,0,1,28
2442,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,4,1,5,1,0,1,9,2,0,0,3,4,30
2444,21,20,18,24,24,14,32,18,16,21,14,14,236
2445,4,4,0,4,1,1,4,1,2,2,2,1,26
2446,12,3,5,8,7,4,12,3,2,4,6,5,71
2447,4,1,3,2,2,3,4,1,2,5,4,0,31
2448,2,3,0,0,1,0,4,1,4,1,2,0,18
2449,0,0,0,0,0,0,2,0,1,1,0,0,4
2450,26,22,23,24,17,26,40,18,19,30,18,10,273
2452,3,5,3,3,2,5,11,3,16,6,4,2,63
2453,1,0,4,1,2,1,6,1,0,2,1,0,19
2454,4,8,1,6,3,4,6,4,6,3,1,1,47
2455,0,0,2,1,1,5,1,1,0,1,1,1,14
2456,4,2,1,3,4,3,13,3,7,6,6,2,54
2460,12,11,11,16,12,13,14,5,4,10,10,4,122
2462,0,1,0,3,2,0,0,0,1,1,1,0,9
2463,1,0,2,3,4,3,4,0,4,0,1,1,23
2464,2,7,1,4,2,4,7,4,1,10,4,0,46
2465,0,0,0,1,0,0,1,0,0,0,0,0,2
2466,0,0,0,1,0,0,3,1,0,1,0,0,6
2469,1,2,2,2,1,3,3,1,1,0,0,1,17
2470,10,3,4,5,4,5,11,3,6,4,6,2,63
2471,2,0,1,0,0,0,5,0,1,2,0,0,11
2472,0,1,0,0,1,0,1,2,1,1,0,0,7
2473,1,1,1,0,2,2,2,3,1,0,0,0,13
2474,3,2,0,2,4,0,4,2,3,3,3,3,29
2475,0,0,0,0,0,2,2,0,0,0,0,0,4
2476,0,0,0,0,0,2,1,0,0,2,0,0,5
2477,4,7,6,5,5,6,9,7,2,8,3,4,66
2478,19,12,14,13,11,14,25,7,11,13,9,10,158
2479,7,1,1,7,1,1,6,2,2,4,4,0,36
2480,21,9,13,19,12,16,39,19,16,13,12,7,196
2481,13,12,13,12,10,9,21,9,6,4,10,4,123
2482,5,2,1,2,6,4,2,0,3,2,6,0,33
2483,5,6,6,1,6,5,12,5,2,5,3,0,56
2484,11,2,7,8,9,7,18,7,8,9,6,3,95
2485,4,14,4,11,3,6,7,1,6,2,10,10,78
2486,17,12,10,12,11,6,18,17,13,14,6,8,144
2487,14,11,11,4,12,5,9,4,3,11,10,3,97
2488,1,1,2,2,0,0,1,1,2,0,1,0,11
2489,4,2,1,8,1,0,5,1,1,3,2,1,29
2490,0,0,2,0,0,0,1,0,0,1,1,0,5
2500,26,19,22,28,17,24,39,19,18,22,20,13,267
2502,2,2,5,3,4,5,5,5,1,3,4,3,42
2505,1,4,1,2,2,0,2,6,1,4,4,1,28
2506,2,1,1,1,2,2,3,2,1,1,1,1,18
2508,3,2,2,4,4,1,4,11,6,7,3,4,51
2515,6,1,4,2,6,4,9,3,5,4,1,1,46
2516,0,2,2,1,2,1,3,0,0,1,4,0,16
2517,2,4,4,6,5,3,6,6,6,4,2,4,52
2518,4,4,7,8,7,2,10,5,7,6,6,3,69
2519,9,6,4,8,7,7,7,4,4,11,4,2,73
2520,0,0,0,0,1,0,0,0,0,0,0,0,1
2522,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,3,8,2,3,6,2,3,2,2,7,4,2,44
2526,12,6,2,2,9,8,7,4,5,8,9,2,74
2527,8,7,6,5,9,8,12,10,8,5,5,2,85
2528,6,9,1,7,8,12,10,3,6,3,7,1,73
2529,9,6,10,11,8,9,16,2,8,11,10,6,106
2530,3,9,9,10,4,8,16,6,4,4,6,9,88
2533,6,3,10,8,9,8,15,7,8,7,6,3,90
2534,2,3,3,2,3,6,7,0,2,2,2,2,34
2535,3,4,4,7,4,1,9,1,0,5,0,1,39
2536,7,2,5,7,4,1,13,7,6,4,5,4,65
2537,0,4,3,5,4,4,12,7,6,4,2,5,56
2538,0,0,0,2,1,1,3,0,0,1,1,0,9
2539,8,5,8,13,6,7,17,4,4,4,12,6,94
2540,16,11,12,13,15,10,28,7,5,11,10,9,147
2541,7,14,6,9,10,10,27,12,9,7,12,4,127
2545,0,0,2,0,2,0,1,0,1,0,0,0,6
2546,6,4,5,4,3,4,6,4,1,2,4,2,45
2548,2,3,2,7,2,2,3,5,4,2,5,1,38
2549,3,2,2,2,0,0,7,2,0,1,0,3,22
2550,14,2,6,8,9,8,17,4,7,7,3,2,87
2551,3,1,1,1,3,1,2,1,2,2,2,4,23
2555,0,1,0,0,1,1,0,0,0,2,0,0,5
2556,4,4,4,1,9,2,2,1,4,4,2,2,39
2557,5,3,3,2,0,5,7,0,4,1,3,1,34
2558,4,4,5,5,4,2,7,5,2,2,6,2,48
2559,0,0,0,0,0,1,0,0,0,0,2,0,3
2560,35,32,32,30,25,27,51,32,32,30,29,12,367
2563,0,0,0,0,0,0,0,0,0,0,1,0,1
2564,5,0,4,3,4,5,6,3,11,3,3,0,47
2565,12,15,17,8,5,8,16,11,10,8,8,3,121
2566,16,11,13,19,13,13,18,15,11,15,6,5,155
2567,16,25,26,26,13,29,44,17,21,19,19,13,268
2568,0,0,1,0,0,2,1,0,0,0,1,2,7
2569,1,2,3,2,0,1,1,1,2,2,3,0,18
2570,18,15,13,13,11,21,35,23,12,22,16,9,208
2571,9,2,4,5,9,5,14,8,1,5,8,1,71
2572,3,0,5,1,0,0,8,1,2,0,2,1,23
2573,4,3,2,1,2,4,3,2,3,1,1,2,28
2574,5,1,1,2,1,1,3,4,0,6,2,3,29
2575,14,4,8,5,4,5,16,6,5,14,4,4,89
2576,12,6,9,8,7,12,12,9,10,11,5,7,108
2577,10,2,7,8,9,9,17,6,9,4,8,4,93
2578,2,0,2,1,1,3,1,1,2,0,0,1,14
2579,7,2,4,1,5,4,2,4,1,1,4,2,37
2580,21,9,13,12,5,13,38,7,8,11,7,6,150
2581,0,2,0,1,2,5,9,1,0,3,1,1,25
2582,6,5,5,9,8,11,21,9,7,4,6,3,94
2583,1,3,0,5,1,1,6,4,0,5,0,0,26
2584,0,0,0,0,0,1,1,0,0,0,0,0,2
2585,1,0,0,0,0,0,0,0,0,0,0,0,1
2586,2,4,1,1,3,3,7,0,0,0,1,0,22
2587,1,2,2,2,1,3,2,4,1,0,1,0,19
2588,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,5,5,0,2,2,3,6,3,6,4,2,2,40
2594,5,10,2,7,2,6,13,7,4,7,5,2,70
2600,14,3,11,15,8,7,16,8,5,6,9,4,106
2601,5,6,10,10,6,7,17,4,4,3,4,3,79
2602,9,10,15,9,22,22,18,19,10,15,7,5,161
2603,14,7,10,5,6,8,24,8,9,7,3,8,109
2604,14,8,6,11,12,8,17,7,22,4,10,6,125
2605,6,3,2,4,6,9,5,3,4,8,2,3,55
2606,8,5,11,12,7,4,5,6,8,7,6,4,83
2607,10,3,4,7,6,7,7,4,6,6,3,1,64
2608,0,0,0,1,0,1,0,0,0,0,1,0,3
2609,7,9,8,3,9,9,15,6,10,5,14,6,101
2610,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,15,14,4,8,10,10,12,11,7,12,3,8,114
2612,8,7,7,9,8,5,5,5,7,6,10,6,83
2614,12,3,13,9,5,2,13,14,9,8,5,7,100
2615,19,21,17,13,11,13,27,17,14,22,16,12,202
2616,0,0,0,0,0,0,0,0,0,1,0,0,1
2617,22,20,15,17,18,16,26,16,12,21,13,4,200
2618,2,2,3,0,1,1,3,2,1,0,1,0,16
2619,9,9,3,3,4,5,9,3,5,3,3,4,60
2620,24,21,16,26,16,18,39,17,15,17,14,8,231
2621,0,2,1,3,3,4,10,6,7,4,2,2,44
2622,0,1,2,2,3,9,6,2,2,0,1,0,28
2623,0,1,0,0,1,0,0,0,0,2,1,0,5
2624,0,0,0,1,0,0,0,0,0,0,0,0,1
2625,0,0,1,0,0,1,0,0,0,0,0,0,2
2626,1,0,1,0,0,0,2,1,0,0,0,0,5
2627,3,4,1,4,2,1,5,6,0,0,1,0,27
2628,2,0,0,3,1,0,3,0,0,1,0,1,11
2629,0,1,0,2,0,0,2,1,0,0,0,0,6
2630,6,3,4,3,2,5,16,6,1,3,2,0,51
2631,0,0,1,0,0,1,1,2,1,1,0,1,8
2632,2,1,0,1,0,1,2,2,0,0,2,0,11
2633,1,0,0,0,0,0,1,0,0,0,1,0,3
2640,19,11,17,14,13,26,44,10,14,12,17,8,205
2641,2,7,3,0,3,1,6,6,3,4,4,2,41
2642,2,1,3,2,2,3,11,6,0,10,2,2,44
2643,0,1,1,1,2,1,0,0,1,3,0,0,10
2644,1,0,1,3,0,0,3,3,4,0,2,1,18
2645,0,0,0,1,0,0,1,0,1,0,0,0,3
2646,2,2,4,8,3,4,5,1,4,6,6,2,47
2647,2,1,0,0,0,3,4,1,1,0,1,1,14
2648,0,2,2,3,0,2,2,1,3,1,1,0,17
2649,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,29,27,14,35,29,33,55,17,29,33,24,14,339
2651,0,0,1,0,0,2,1,0,0,0,0,0,4
2652,5,2,2,2,2,0,8,1,3,4,1,1,31
2653,0,0,0,0,1,3,5,0,2,2,2,0,15
2655,0,0,1,1,0,0,1,0,1,1,1,1,7
2656,0,2,1,0,0,1,2,1,0,0,0,0,7
2658,2,1,0,1,0,0,4,0,0,0,0,1,9
2659,1,0,1,2,1,1,3,0,0,1,0,0,10
2660,0,1,0,0,2,0,2,1,0,0,0,0,6
2661,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,0,1,3,4,3,1,7,8,6,4,8,0,45
2665,2,2,0,0,4,2,4,0,1,2,1,1,19
2666,5,0,2,2,1,3,6,0,4,2,2,1,28
2668,1,0,0,0,0,0,2,0,0,0,0,0,3
2669,1,2,0,2,3,2,5,1,3,2,1,0,22
2671,0,0,3,0,3,1,4,1,1,4,3,0,20
2672,1,1,1,1,4,1,3,2,2,2,0,1,19
2675,3,0,0,1,0,0,6,0,1,0,1,0,12
2678,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,19,11,26,17,15,16,32,18,19,17,9,13,212
2681,0,3,3,2,2,0,2,1,0,0,1,1,15
2700,1,0,1,4,2,2,2,3,1,5,4,1,26
2701,1,0,0,3,2,1,5,0,1,0,1,0,14
2702,0,0,0,0,0,1,1,1,0,0,0,0,3
2703,1,0,0,0,0,0,0,0,0,0,0,0,1
2705,9,6,6,7,6,6,9,6,5,8,4,1,73
2706,2,0,0,2,0,1,2,1,0,2,0,1,11
2707,5,0,1,1,1,0,3,0,1,2,0,1,15
2708,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,15,2,2,5,7,5,15,6,8,3,8,3,79
2711,4,1,4,3,2,1,4,3,6,1,2,0,31
2712,1,2,1,1,0,1,2,0,0,2,0,1,11
2713,3,3,4,2,0,1,5,0,0,3,1,0,22
2714,1,0,3,3,0,0,2,0,0,2,0,0,11
2715,2,0,0,2,0,0,1,0,0,2,1,0,8
2716,1,3,0,0,2,0,4,1,1,3,0,0,15
2717,3,0,0,0,1,0,1,1,0,0,0,0,6
2720,6,3,3,4,5,0,10,4,0,6,3,4,48
2721,0,0,0,0,0,3,0,0,0,0,0,0,3
2722,1,0,1,0,5,2,6,1,1,3,0,0,20
2725,0,0,1,0,0,0,0,0,0,0,0,0,1
2726,0,0,0,0,0,0,0,1,0,0,0,0,1
2727,0,0,0,1,1,1,0,0,0,0,0,0,3
2729,1,2,0,3,0,0,10,2,0,0,0,0,18
2730,1,1,0,0,0,0,3,0,0,1,1,1,8
2731,10,1,1,1,4,1,5,1,1,4,4,0,33
2732,1,3,0,2,0,1,3,0,1,3,1,0,15
2733,0,0,1,0,1,0,1,0,0,1,0,1,5
2734,1,1,0,0,0,0,0,0,0,0,0,0,2
2735,1,0,0,0,0,1,0,0,0,0,0,0,2
2736,0,0,0,0,0,1,5,0,0,0,0,0,6
2737,0,1,1,3,0,3,3,0,0,2,0,0,13
2738,0,1,0,1,1,3,4,0,0,1,0,0,11
2739,0,0,1,0,0,3,1,0,1,0,1,1,8
2745,7,8,10,13,13,16,24,17,10,6,5,7,136
2747,17,11,16,15,15,13,20,14,15,12,12,3,163
2748,3,0,2,0,1,1,1,1,2,1,2,0,14
2749,8,11,8,7,7,7,12,5,7,8,6,0,86
2750,28,17,33,31,32,36,51,24,17,27,28,14,338
2751,0,0,0,1,0,0,0,0,0,0,0,0,1
2752,2,2,5,2,2,4,2,4,4,4,7,2,40
2753,4,17,11,10,9,8,10,13,5,7,8,7,109
2754,3,2,2,4,4,5,5,1,3,4,3,1,37
2755,0,0,0,0,0,0,1,0,0,0,0,0,1
2756,13,23,20,26,22,21,39,11,12,23,19,6,235
2757,0,0,0,2,1,1,0,0,0,0,3,0,7
2758,2,3,2,9,4,4,10,4,1,5,4,3,51
2759,7,11,13,13,9,16,21,12,12,10,10,5,139
2760,9,11,19,12,19,14,28,10,10,15,9,11,167
2761,12,12,11,14,9,8,18,13,12,11,8,14,142
2762,0,0,0,5,3,0,4,2,1,3,2,0,20
2763,21,9,20,13,16,18,20,15,12,14,16,6,180
2765,13,9,10,11,8,8,26,8,7,16,10,8,134
2766,7,5,3,4,9,5,10,2,6,3,7,4,65
2767,10,4,9,12,3,8,15,6,8,7,8,7,97
2768,14,20,15,18,18,15,29,22,17,18,19,6,211
2769,2,3,1,3,1,1,8,3,4,3,6,1,36
2770,13,10,16,21,16,19,25,26,24,20,20,10,220
2773,1,4,4,5,4,3,4,2,1,4,2,1,35
2774,9,5,8,4,3,3,12,3,5,9,1,2,64
2775,0,1,1,2,1,1,3,0,0,1,0,0,10
2776,1,0,1,0,0,1,3,2,1,3,1,1,14
2777,14,3,4,6,7,16,10,9,12,6,9,4,100
2778,1,1,2,2,1,0,4,0,3,0,4,1,19
2779,1,1,1,1,1,1,3,1,2,0,3,1,16
2780,5,7,5,8,7,4,8,8,7,7,9,2,77
2782,2,2,1,0,1,3,5,5,1,0,3,1,24
2783,0,2,1,1,0,1,3,0,0,0,0,0,8
2784,1,1,0,0,1,1,1,0,0,1,0,0,6
2785,1,0,2,2,1,0,4,2,1,4,3,2,22
2786,1,0,1,0,3,1,0,1,0,0,0,0,7
2787,4,1,2,1,2,4,7,1,1,4,3,3,33
2790,5,6,5,6,5,2,14,4,5,4,3,8,67
2791,0,0,0,0,0,0,2,0,0,0,0,0,2
